Date,Open,High,Low,Close,Volume
2010-03-08,85.27249408021773,85.46652855974297,85.1306948350127,85.27995300292969,114631200
2010-03-09,85.02625162743676,85.81733052588356,84.98147529547539,85.42179107666016,154556700
2010-03-10,85.45911541525723,86.03376593278048,85.38448629132186,85.80241394042969,186088800
2010-03-11,85.60089476614608,86.18301550096565,85.33969002901718,86.1606216430664,160791100
2010-03-12,86.53380811872725,86.54873736340383,85.92930466761221,86.16812133789062,162074800
2010-03-15,86.01886714576436,86.25021920470905,85.52630453710154,86.19051361083984,146816800
2010-03-16,86.42930432843968,86.95917850371332,86.190487718544,86.87709045410156,168673000
2010-03-17,87.13829627798061,87.67563508015823,86.88455042413578,87.39203643798828,177468100
2010-03-18,87.39951574516166,87.51892122468983,86.99651157580756,87.34727478027344,196509100
2010-03-19,86.90512084960938,87.8942967726296,86.56789827660991,86.90512084960938,226641100
2010-03-22,86.41055054676433,87.52712497836629,86.35809445192491,87.3697509765625,184477800
2010-03-23,87.49713454711278,88.0591664904984,87.21236803673527,87.9842300415039,182941600
2010-03-24,87.65451330019086,87.99922558066613,86.61288109778279,87.55709075927734,196072600
2010-03-25,88.14910396576782,88.55376772463777,87.30980643680996,87.41471862792969,223396300
2010-03-26,87.57954805231876,87.99170129429196,87.01751622639617,87.36222839355469,205808500
2010-03-29,87.80437865793093,88.07415445721718,87.44468140373912,87.91678619384766,134513500
2010-03-30,88.02171397028485,88.29898517905136,87.60956055525365,87.97675323486328,145772500
2010-03-31,87.63951560968938,88.0666596751499,87.38473052940427,87.67698669433594,161078700
2010-04-01,88.27649688720703,88.6137138071701,87.75193024613803,88.27649688720703,161215200
2010-04-05,88.6137120247954,89.05584112062225,88.36641657257778,88.99589538574219,105847600
2010-04-06,88.74109623007222,89.3630796239216,88.64367941742583,89.2057113647461,110384200
2010-04-07,89.02587137460067,89.44552010642552,88.28398501575796,88.6961441040039,184576300
2010-04-08,88.38889176625004,89.15325844342108,88.12661132497952,89.00337982177734,158704000
2010-04-09,89.19073178887002,89.62537125458762,89.02587386624279,89.58790588378906,133006500
2010-04-12,89.70032517047655,89.96261140353785,89.59541296416661,89.73030090332031,110279000
2010-04-13,89.6403612146866,89.9550977696884,89.17574602590875,89.7977294921875,125043600
2010-04-14,90.12743386434899,90.81686401367188,89.98505633602016,90.81686401367188,161609000
2010-04-15,90.66703054206462,91.1016701375616,90.6370548061041,90.891845703125,144615300
2010-04-16,90.56961337811025,90.89184539197393,88.98842904464972,89.44554901123047,366786700
2010-04-19,89.18324035561771,89.87266491115933,88.77857662502974,89.7827377319336,217947800
2010-04-20,90.34474891149179,90.65949110758334,89.82768347267462,90.58454895019531,157708000
2010-04-21,90.63702990209852,90.84685999616791,89.91762958857416,90.41971588134766,192910100
2010-04-22,89.7827091298219,90.80186063390116,89.26564373653001,90.689453125,115360300
2010-04-23,90.62952549123965,91.31894996470713,90.39721506855041,91.28147888183594,177335500
2010-04-26,91.31148618486324,91.51382095469016,90.84687661336807,90.93679809570312,143457300
2010-04-27,90.41223187777163,90.92929752343332,88.61372800938813,88.78608703613281,355853300
2010-04-28,89.2132205040273,89.6853253544713,88.62870238601526,89.46051025390625,300674100
2010-04-29,90.00006790363612,90.75693936074231,89.97758753554247,90.56959533691406,193775000
2010-04-30,90.5845481921396,90.68197070901519,89.01086009398684,89.03334045410156,270000900
2010-05-03,89.46049761229035,90.43468862069582,89.32560971446937,90.18739318847656,182747900
2010-05-04,89.18320910953484,89.19819410884641,87.61701082780735,88.06663513183594,360353400
2010-05-05,87.34725203710325,88.27648225851216,86.90512300565064,87.5420913696289,328973200
2010-05-06,87.12246511296085,87.67700181419352,78.68448880760957,84.63453674316406,647356600
2010-05-07,84.40969353916987,85.25648617391734,81.98921279545765,83.37555694580078,637558800
2010-05-10,86.78524491727008,87.4147238186528,86.11081099639094,87.04753112792969,396159600
2010-05-11,86.23068177909808,87.94675322034588,86.11078461198639,86.80020904541016,317849800
2010-05-12,87.14494032908483,88.14161183387763,86.99506169079713,88.01421356201172,235607100
2010-05-13,87.77442382670357,88.18658298407571,86.84519902869361,86.92013549804688,234452500
2010-05-14,86.26814744343996,86.42551568136602,84.58205182915277,85.3464126586914,345601400
2010-05-17,85.57875486694026,85.81855500855733,83.75777057621843,85.39141082763672,325739800
2010-05-18,86.088307563238,86.34309836066288,83.95258723715142,84.2298583984375,360556800
2010-05-19,83.75772615238404,84.50710191214058,82.70110930411464,83.75023651123047,394742700
2010-05-20,81.96674739335691,82.34893076618717,80.53544216144022,80.58789825439453,530418300
2010-05-21,79.36639631602618,81.96672562448788,78.95423732564318,81.76439666748047,500909400
2010-05-24,81.3222866569369,81.97424588047588,80.6403574225257,80.71529388427734,269823000
2010-05-25,78.76692841960927,80.83520821639414,78.21988130869907,80.79773712158203,396505200
2010-05-26,81.29229415453732,82.03417464000444,80.07080786852627,80.31060791015625,349719300
2010-05-27,81.82434990928407,83.03084547069099,81.51710307017416,83.00086975097656,300870500
2010-05-28,82.91096408236142,82.97091553732969,81.56958029319478,81.95925903320312,297933500
2010-06-01,81.19490201225848,82.39390266897796,80.46051661133048,80.58041381835938,277909400
2010-06-02,80.99258391074495,82.68617006573832,80.56543969044495,82.67868041992188,240243700
2010-06-03,82.91847157285139,83.22571281925748,82.11663932653649,82.96343231201172,226618300
2010-06-04,81.38971574140557,81.92926729611669,79.7785564369999,80.04833221435547,398475600
2010-06-07,80.33309843028104,80.64034530978338,78.99172052973991,79.05166625976562,264609100
2010-06-08,79.11162096179036,80.05583628527869,78.42219644121124,79.89846801757812,357774300
2010-06-09,80.36307459109037,81.14242625851112,79.13409850096508,79.47132110595703,268023300
2010-06-10,80.8276921353456,81.8918046347224,79.46382810616667,81.79438781738281,317890600
2010-06-11,81.0750127905259,82.24403783130705,81.02255668529307,82.19158172607422,214128200
2010-06-14,82.82102111350224,83.27065122277546,81.98172377306548,82.06415557861328,207196100
2010-06-15,82.64118706915595,84.00505120508855,82.49880379496608,83.93011474609375,238268700
2010-06-16,83.49545233866718,84.24482815728874,83.33058874380502,83.90011596679688,216374000
2010-06-17,84.13993873586604,84.17740982383584,83.21820943157613,84.03502655029297,263185800
2010-06-18,84.20142212717393,84.42730105752388,83.85506983838197,84.12612915039062,174006600
2010-06-21,85.1727372959166,85.23296824497749,83.41838237161545,83.88520812988281,213140700
2010-06-22,83.88520149657134,84.2541411625268,82.37931874387019,82.49978637695312,239355400
2010-06-23,82.55246967820403,82.84611627586636,81.67906090539651,82.24376678466797,254639900
2010-06-24,81.83718185075547,81.94259316046475,80.67012067892126,80.88094329833984,268523600
2010-06-25,81.1219015431477,81.63390190419774,80.39154749559975,81.21978759765625,238726500
2010-06-28,81.34024627809252,81.55859994056046,80.67012899252953,80.96377563476562,169218600
2010-06-29,79.82682629819871,80.94871286160436,77.96706629429241,78.46400451660156,373649500
2010-06-30,78.24569239951532,78.96851567117615,77.46263241909392,77.71863555908203,284101700
2010-07-01,77.66590007991343,77.92189737720406,76.14495536187977,77.37225341796875,382924800
2010-07-02,77.63576362597563,77.86917354781785,76.51388290373647,76.9505844116211,233385200
2010-07-06,78.03483274580206,78.58448240035307,76.70965450244212,77.45507049560547,256935300
2010-07-07,77.65081753574006,79.99246493573983,77.56799355095666,79.89458465576172,253769400
2010-07-08,80.56472255233568,80.77554520625199,79.74401925752053,80.68519592285156,210842100
2010-07-09,80.66260914670008,81.29508290224886,80.51202316630066,81.28755187988281,144999900
2010-07-12,81.01649831563951,81.49838038077665,80.67767696325748,81.34026336669922,131283600
2010-07-13,82.18353377690687,82.89129460423739,82.01788579248309,82.56753540039062,213025900
2010-07-14,82.30400979406868,82.88377779880337,81.96518851456428,82.56001281738281,184426800
2010-07-15,82.52990541697505,82.86872674139396,81.44566798765561,82.58261108398438,232337900
2010-07-16,82.13835752802308,82.22871254529312,80.15059310396848,80.3087158203125,282693400
2010-07-19,80.60239195725993,81.0390936727428,79.97744911742116,80.78309631347656,186709000
2010-07-20,79.71391472987726,81.73932335843648,79.67626535894453,81.67909240722656,258162400
2010-07-21,82.10074258685668,82.12332991294154,80.28615079820192,80.61744689941406,264527000
2010-07-22,81.57366526751626,82.77837605509194,81.56613998984682,82.41696166992188,274781300
2010-07-23,82.25130227789836,83.25271554021515,82.01789232370646,83.13224792480469,222020800
2010-07-26,83.27530782927812,84.08095480209042,83.04189786115539,83.99813079833984,184445700
2010-07-27,84.45741282295371,84.54776783475198,83.65929699110144,83.99059295654297,204855600
2010-07-28,83.81741829650767,84.07342130429187,83.16988837294767,83.44847869873047,163056200
2010-07-29,83.96802297559115,84.19390769493322,82.37932189563688,83.04190826416016,220149100
2010-07-30,82.19857565997971,83.47104791312113,82.05552076218645,83.02680969238281,220070600
2010-08-02,84.32190427867422,85.03720204265161,83.98308295249177,84.90167236328125,188263200
2010-08-03,84.69085304664783,84.90920100226134,84.21649627783061,84.49508666992188,146657300
2010-08-04,84.72846510931019,85.16517234683745,84.44988056547916,85.05976104736328,158171700
2010-08-05,84.51766536129763,85.01460940273542,84.38966671225573,84.96942901611328,140473800
2010-08-06,84.13366436892426,84.75860706459787,83.51625269516468,84.62307739257812,239728300
2010-08-09,85.02210819520451,85.21787449095399,84.57034468111591,85.07481384277344,120800400
2010-08-10,84.35201885552918,85.0673165875547,83.85508054969368,84.61554718017578,242916300
2010-08-11,83.3129555009676,83.34307384212775,82.16095623790133,82.2964859008789,273406900
2010-08-12,81.05409042159404,82.08561579578517,81.01644107815618,81.7919692993164,239542600
2010-08-13,81.5360377523759,82.04050719124646,81.45321372575681,81.55109405517578,158698500
2010-08-16,80.99387365053862,81.77693308149183,80.70022708199176,81.5134048461914,147895300
2010-08-17,82.21365202710795,83.11717917547774,81.98023634726545,82.51482391357422,172270300
2010-08-18,82.47717760769245,83.10964544200846,82.00282673195545,82.66541290283203,182922100
2010-08-19,82.236254569477,82.43954620492796,80.88848887341693,81.22731018066406,265847600
2010-08-20,80.98636295424745,81.27248431964702,80.37648235029343,80.96377563476562,209714200
2010-08-23,81.34779508855681,81.74685313863158,80.61744096167094,80.65509033203125,163490300
2010-08-24,79.7741120150168,80.10540795705226,79.03623290982787,79.45787811279297,280677800
2010-08-25,79.02120822869503,80.06779645548019,78.52426982519043,79.7666244506836,272234800
2010-08-26,80.14305267227371,80.24846396691227,78.96846064782511,79.23199462890625,224439500
2010-08-27,79.72898109695451,80.54215935806661,78.53933205693735,80.45933532714844,272649000
2010-08-30,80.24847487379273,80.49694684970501,79.28471105211712,79.292236328125,167238600
2010-08-31,78.99858971822339,79.79671130044296,78.67482477083372,79.292236328125,273933100
2010-09-01,80.36142391980259,81.77695143313673,80.30871826091477,81.66400909423828,256828100
2010-09-02,81.85980101462661,82.43956344357831,81.68662194159607,82.42450714111328,156112200
2010-09-03,83.2301164574371,83.5689376814057,82.785878186216,83.49364471435547,212197300
2010-09-07,83.10213227444706,83.20754359552512,82.48472064621008,82.55248260498047,141973700
2010-09-08,82.71812793076812,83.46353817554797,82.680478569679,83.13224792480469,149924400
2010-09-09,84.06590030662367,84.08848762731535,83.29037165894833,83.51625061035156,147017900
2010-09-10,83.66686022143797,84.03579994213169,83.47862484942253,83.93791961669922,127819000
2010-09-13,84.76611732245934,85.04470187568505,84.42729035316474,84.87152862548828,178503500
2010-09-14,84.70589006181469,85.30071433469817,84.38965611759384,84.81883239746094,209823600
2010-09-15,84.57036403399681,85.24048131121465,84.31436675707587,85.1426010131836,168608400
2010-09-16,84.879077014218,85.17272366767062,84.59295563788933,85.1200180053711,199962900
2010-09-17,85.5681544208892,85.65142184071158,84.91715774331828,85.15181732177734,195836900
2010-09-20,85.44703703109654,86.64305473354419,85.1745265223049,86.45381164550781,214555200
2010-09-21,86.52192447568179,86.93068438008005,85.92391574668792,86.27969360351562,268389100
2010-09-22,86.14344232894138,86.62790409549918,85.6135583012914,85.85578918457031,191322400
2010-09-23,85.1517914547647,86.04501877995828,84.91713194758941,85.15936279296875,202354300
2010-09-24,86.10560530262191,86.97612466512514,86.02990922223918,86.91556549072266,209671800
2010-09-27,86.94583079114341,87.04423510194727,86.4159525402922,86.49921417236328,128761800
2010-09-28,86.61276651334586,87.08209140398301,85.67412250731172,86.80200958251953,209207500
2010-09-29,86.58247375038974,86.98367384717231,86.30996331023971,86.65060424804688,179665800
2010-09-30,87.0896607501231,87.64981860498654,85.98447616923792,86.39324188232422,287106700
2010-10-01,87.04422386925121,87.14263394259545,86.24183525715294,86.75657653808594,174638700
2010-10-04,86.57492335111282,86.93826681812867,85.67412447310053,86.10559844970703,166153200
2010-10-05,86.9004215257294,88.05101686970872,86.80201143150914,87.83906555175781,229634100
2010-10-06,87.82391822339355,88.0585835489104,87.47571168015558,87.83148956298828,148626600
2010-10-07,88.18726315729877,88.2099713997387,87.19563140249083,87.72550964355469,164860000
2010-10-08,87.84663737659734,88.45978308908802,87.51356771784178,88.2175521850586,177760100
2010-10-11,88.35382249457676,88.5430656010935,87.99804453028668,88.30083465576172,103098300
2010-10-12,88.01317764033413,88.83070921127161,87.543858452576,88.5733413696289,182210000
2010-10-13,89.06536025182702,89.73906511155644,88.85340316456958,89.26216888427734,194347200
2010-10-14,89.17888715657325,89.3302850517391,88.3537902850664,88.91394805908203,217764300
2010-10-15,89.53465676504992,89.58764457967983,88.38406174369791,89.09561157226562,243705000
2010-10-18,89.1259174901929,89.82990196419344,88.80041916833802,89.53468322753906,141204800
2010-10-19,88.70954980793375,89.20914832075425,87.82388818594264,88.36134338378906,280604700
2010-10-20,88.52032747893857,89.65578573485008,88.4673396580056,89.22431182861328,200051800
2010-10-21,89.6255130552697,90.14781996603868,88.72471425481743,89.42112731933594,221585500
2010-10-22,89.5573821611118,89.7239169747793,89.32272261925658,89.58766174316406,108212400
2010-10-25,90.18566972213911,90.65499457707044,89.78447537005187,89.85260009765625,151145700
2010-10-26,89.39841958214998,89.95857741762752,89.22431920265554,89.86774444580078,158982900
2010-10-27,89.23944446310254,89.70876926552032,88.76255409751283,89.61035919189453,190024000
2010-10-28,90.12511749878512,90.16296842275102,89.19404483172156,89.62551879882812,168576000
2010-10-29,89.53466294893971,89.86773253546826,89.37569949407082,89.6936264038086,144305500
2010-11-01,90.13269611470797,90.64743753590058,89.20918893769411,89.72393035888672,174074800
2010-11-02,90.39761203437122,90.64741422790425,90.15538117934379,90.43546295166016,158345900
2010-11-03,90.5944405260188,90.85180832292349,89.66336210287056,90.79882049560547,226702800
2010-11-04,91.8055890070581,92.59284080107912,90.81395725676956,92.54742431640625,215039400
2010-11-05,92.6079539315695,93.04699908816889,92.48684141178514,92.8956069946289,180654100
2010-11-08,92.60797248968659,92.87291736933228,92.30518824193037,92.72151947021484,156107100
2010-11-09,92.97135589150885,93.06976023072454,91.68450503918659,92.055419921875,186621600
2010-11-10,92.03268466164346,92.4717299389647,91.33627159948962,92.42630767822266,221387400
2010-11-11,91.63149885811495,92.21436498567485,91.35141702915016,92.07810974121094,158017600
2010-11-12,91.45740019808987,91.85859462438592,90.57174392397512,90.98807525634766,239068800
2010-11-15,91.27575035450396,91.63152837271396,90.82156798507846,90.85941314697266,163940800
2010-11-16,90.29920885152175,90.45060097207154,89.0123527258917,89.44383239746094,299566200
2010-11-17,89.48168647314489,89.86017258754373,89.21674734811366,89.4892578125,172308900
2010-11-18,90.35222185031087,91.13190246137572,90.34465050960166,90.80640411376953,197723700
2010-11-19,90.76095657291044,91.09402037205211,90.26892354945892,91.0561752319336,156852900
2010-11-22,90.6020131313792,91.01834441605395,89.90559425159066,90.98049926757812,181361000
2010-11-23,89.90559148440526,90.09483454668006,89.31515405414629,89.66336059570312,222309000
2010-11-24,90.23110289722582,91.01078927832357,90.21596599114933,90.98807525634766,140046100
2010-11-26,90.20084001208875,90.69286748492999,89.92832946777344,89.92832946777344,76007800
2010-11-29,89.70120126465085,90.44303652507561,89.12590080402998,90.2008056640625,223642300
2010-11-30,89.30757477422945,90.20836768515316,89.17888512246402,89.6936264038086,233930700
2010-12-01,90.98805253352943,91.77530428344143,90.98048697000095,91.60120391845703,221037200
2010-12-02,91.74500793132124,92.84262084242175,91.69202012011213,92.77449035644531,191213600
2010-12-03,92.45659330292342,93.13029816635695,92.43388505868815,93.02432250976562,151288900
2010-12-06,92.82750086537146,93.13786224636874,92.72909655627558,92.92591094970703,103050500
2010-12-07,93.81912900386337,93.87211682272394,92.92590164647146,92.97888946533203,206581000
2010-12-08,93.09243849020864,93.3952227330815,92.66096459135166,93.31952667236328,138019200
2010-12-09,93.84184769058623,93.87969283670581,93.22113069687558,93.6828842163086,123705100
2010-12-10,93.97054693047527,94.31875351794056,93.66019127055127,94.22792053222656,117571700
2010-12-13,94.65937267188194,94.77291387779414,94.25817256844779,94.2884521484375,133812700
2010-12-14,94.43228615449992,94.79563536778308,94.08407962002514,94.3717269897461,147249600
2010-12-15,94.19761247660395,94.56852719839897,93.78127550043885,93.94023895263672,160823100
2010-12-16,94.00079831384454,94.55339050385022,93.67530007046891,94.48526000976562,185035200
2010-12-17,94.41909902811227,94.7082592293648,94.22124951903756,94.58650970458984,141075300
2010-12-20,94.84520475432637,95.04305420849919,94.34297866987181,94.81476593017578,119085500
2010-12-21,95.1115188070781,95.47677882060502,95.02020815790459,95.41590118408203,94965500
2010-12-22,95.48440978484018,95.74313108531821,95.43114329323517,95.71269226074219,78878100
2010-12-23,95.60615293388449,95.71268591002585,95.33982049353106,95.57571411132812,70053700
2010-12-27,95.21808581675461,95.70509547186391,95.14960280538597,95.61378479003906,58126000
2010-12-28,95.80402944257173,95.84207362730592,95.4996469366311,95.75076293945312,55309100
2010-12-29,95.86487500143622,96.03227980830991,95.80399735951225,95.8192138671875,58033100
2010-12-30,95.72790797942977,95.97901810505728,95.52244737910245,95.66703033447266,76616900
2010-12-31,95.52246971112893,95.78119685987815,95.37028136876806,95.68988037109375,91218900
2011-01-03,96.4203577287302,97.0976054609399,95.65179354290615,96.67908477783203,138725200
2011-01-04,96.89214108877033,96.92257990362324,96.02465518509867,96.62580871582031,137409700
2011-01-05,96.32145090778285,97.18893703241952,96.2301344399641,97.12805938720703,133975300
2011-01-06,97.1660934050204,97.27262636383578,96.64864511694105,96.93780517578125,122519000
2011-01-07,97.06721102487505,97.22701053755672,95.99426978097999,96.74761199951172,156034600
2011-01-10,96.32142637290158,96.76278047985322,96.03226053460415,96.62580871582031,122401700
2011-01-11,96.9758957659256,97.20417828516622,96.60302444829001,96.9682846069336,110287000
2011-01-12,97.56180433351449,97.94988624351811,96.99108368960302,97.84335327148438,107929200
2011-01-13,97.88138028081403,97.92703559936888,97.44002618274995,97.68352508544922,129048400
2011-01-14,97.54658453405511,98.41407064617951,97.47810153838768,98.39124298095703,117677900
2011-01-18,98.2999066720859,98.64995017421838,98.18576836227192,98.55863952636719,114401300
2011-01-19,98.47495549991473,98.57387151937935,97.33352571033254,97.59224700927734,151958400
2011-01-20,97.37156652557057,97.70638197114135,96.73997400378933,97.46288299560547,175745700
2011-01-21,98.07161851560612,98.29228975902797,97.57699213841447,97.68352508544922,151462900
2011-01-24,97.62268520514624,98.35320541815817,97.59985753704196,98.23906707763672,113715500
2011-01-25,97.9803190577479,98.37601792929772,97.48570417672796,98.29231262207031,167552200
2011-01-26,98.5358397755592,98.96197173453274,98.33798450087501,98.67280578613281,141281500
2011-01-27,98.69564546021807,99.08373909316906,98.52062944389837,98.91632843017578,123302700
2011-01-28,99.03045504839181,99.19026033911736,97.02915009984793,97.18894958496094,295637300
2011-01-31,97.4552785631949,97.99554881442523,97.21176797413833,97.91944885253906,149249200
2011-02-01,98.51302592772066,99.66206130766948,98.4521482662945,99.48704528808594,167194300
2011-02-02,99.22827358909326,99.56309479062176,99.17501291315308,99.29676818847656,118323600
2011-02-03,99.12175714953449,99.66964436860049,98.5967092082183,99.5174560546875,145886700
2011-02-04,99.55550462451049,99.83705358181902,99.09892807802065,99.79900360107422,134634800
2011-02-07,100.01968464795847,100.7501931751814,100.01206768521793,100.42298889160156,112439100
2011-02-08,100.51430411591375,100.93283069280643,100.240360502968,100.87957000732422,99072800
2011-02-09,100.60563555577694,100.9252345314464,100.14905895554897,100.65129089355469,146436700
2011-02-10,100.14143624448026,100.80346174995259,99.91314798393776,100.68932342529297,162708500
2011-02-11,100.29364983539277,101.41985749714365,100.27082216470517,101.29049682617188,137710300
2011-02-14,101.22961228999648,101.6176942765466,101.11547394431274,101.53398895263672,101690700
2011-02-15,101.22198005998452,101.37416835089424,100.68931523618937,101.21436309814453,119575400
2011-02-16,101.55680541682698,101.97532033112567,101.35134482953046,101.85357666015625,130183500
2011-02-17,101.55683386656828,102.29494789497687,101.46551157373005,102.1579818725586,109810500
2011-02-18,102.24927741656886,102.49278801311864,102.01338378317647,102.37103271484375,130002400
2011-02-22,101.29809185838697,102.39386638465149,100.04252365359012,100.31646728515625,233116400
2011-02-23,100.25559641284538,100.49910704013972,99.0837334498623,99.70010375976562,227584000
2011-02-24,99.59359156021233,100.01972363573631,98.69566044859118,99.63162994384766,260431400
2011-02-25,100.05012270160903,100.75781520990549,99.9892450527387,100.69693756103516,141686900
2011-02-28,101.06982610182978,101.45030276396064,100.73500478135841,101.32093048095703,141585500
2011-03-01,101.64055820485196,101.7318689035419,99.60119691469376,99.63162994384766,258565500
2011-03-02,99.49460677250173,100.30883207243932,99.19023021080295,99.84465026855469,200277400
2011-03-03,100.75021226193225,101.67857621670521,100.7426069089746,101.56443786621094,176480100
2011-03-04,101.48832768279598,101.68618295205118,100.14144883754565,100.80347442626953,277202300
2011-03-07,101.10020792501373,101.328496128924,99.48699141016321,100.01203918457031,216790400
2011-03-08,100.1718710735364,101.20676781033158,99.73813382075689,100.88716888427734,174615000
2011-03-09,100.68930829662897,101.05456249188322,100.14142119813681,100.74256896972656,153806000
2011-03-10,99.68487395352703,99.82183996267064,98.77933774455016,98.87826538085938,301291800
2011-03-11,98.55867330606038,99.92077458531054,98.5358456362737,99.56312561035156,225621800
2011-03-14,98.91630450749729,99.28916412116725,98.20861203759287,98.96195983886719,234974100
2011-03-15,96.32906905791984,98.41408514138328,96.26058605216569,97.8281478881836,359585400
2011-03-16,97.51617075116535,97.83578138782141,95.332238271787,96.01709747314453,468670300
2011-03-17,97.40200882527314,97.69878010646367,96.71714978959801,97.2878646850586,254303700
2011-03-18,98.46712654899481,98.49770343946237,97.45066651261878,97.64173126220703,230435400
2011-03-21,98.85687728812437,99.3612792171541,98.74223147478676,99.15493774414062,153992600
2011-03-22,99.13966491618196,99.26958752909444,98.71932019107379,98.81102752685547,129538600
2011-03-23,98.53590123234984,99.35366390982276,98.06971446612634,99.09381866455078,148603100
2011-03-24,99.65935158459531,100.1866920686518,99.10144587699367,100.0414810180664,159129800
2011-03-25,100.30133719110553,100.7828123439648,100.0338419248889,100.3471908569336,155642800
2011-03-28,100.56117530568125,100.82102050147178,100.07205013527275,100.10261535644531,109762400
2011-03-29,100.01853379156961,100.80571933108256,99.68990814338918,100.77515411376953,129798800
2011-03-30,101.30250422430987,101.76870254935135,101.15729318937939,101.47064208984375,135835000
2011-03-31,101.34073415886239,101.61586782757568,101.22608832759377,101.33308410644531,132537100
2011-04-01,101.95980032216623,102.2349340403263,101.51652868392684,101.7610855102539,153850100
2011-04-04,101.97507644387142,102.1585028086755,101.5547433080714,101.84515380859375,100768900
2011-04-05,101.64643054405414,102.28076681075895,101.60057687734428,101.8298568725586,120791500
2011-04-06,102.31897099737253,102.41067832085284,101.73812685089396,102.15083312988281,120411600
2011-04-07,101.96744063620373,102.39542383659338,101.38660795877028,101.89102172851562,170731500
2011-04-08,102.3418951257967,102.40303722705696,101.1190764239183,101.53942108154297,147945400
2011-04-11,101.6464441067682,101.99035831464576,100.98918091900966,101.23374938964844,121385400
2011-04-12,100.66819181647138,100.86689494919862,100.11028603721182,100.47712707519531,161187400
2011-04-13,100.94332688435053,101.01974578490132,100.08736056351609,100.46949005126953,162059000
2011-04-14,99.88865047987213,100.69876316626966,99.56002470249719,100.54591369628906,161220400
2011-04-15,100.72929747539398,101.16491886376933,100.43123705334914,100.91271209716797,170006700
